Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,38.45000076293945,39.994998931884766,37.59000015258789,38.75,38.27500534057617,1186190
2021-01-05,39.45000076293945,42.779998779296875,39.2400016784668,41.529998779296875,41.020931243896484,1862795
2021-01-06,42.209999084472656,43.4900016784668,41.487300872802734,43.45000076293945,42.917396545410156,1748808
2021-01-07,44.16999816894531,44.709999084472656,43.599998474121094,43.779998779296875,43.24334716796875,1275622
2021-01-08,44.560001373291016,44.56999969482422,42.70500183105469,43.869998931884766,43.33224868774414,990763
2021-01-11,42.689998626708984,45.40999984741211,42.66999816894531,45.0099983215332,44.458274841308594,1075279
2021-01-12,45.97999954223633,48.630001068115234,45.970001220703125,48.27000045776367,47.67831802368164,1872009
2021-01-13,48.11000061035156,48.20000076293945,46.5,47.4900016784668,46.907875061035156,998087
2021-01-14,47.79999923706055,50.18000030517578,47.54999923706055,49.529998779296875,48.92287063598633,1538536
2021-01-15,48.970001220703125,49.5,46.849998474121094,47.54999923706055,46.96713638305664,1002516
2021-01-19,48.369998931884766,50.220001220703125,48.0,49.20000076293945,48.5969123840332,1093995
2021-01-20,49.849998474121094,50.06999969482422,47.650001525878906,48.689998626708984,48.09316635131836,1256717
2021-01-21,48.689998626708984,49.650001525878906,44.15999984741211,44.5,43.95452880859375,2464116
2021-01-22,43.34000015258789,45.470001220703125,43.0099983215332,44.33000183105469,43.7866096496582,1638280
2021-01-25,43.810001373291016,45.29999923706055,42.70000076293945,45.279998779296875,44.7249641418457,1287692
2021-01-26,45.84000015258789,46.849998474121094,43.45000076293945,43.4900016784668,42.9569091796875,852634
2021-01-27,42.61000061035156,44.209999084472656,41.5099983215332,42.31999969482422,41.80125045776367,2341059
2021-01-28,43.0,44.2599983215332,41.525001525878906,43.869998931884766,43.33224868774414,1635391
2021-01-29,43.11000061035156,44.29999923706055,42.130001068115234,42.18000030517578,41.662967681884766,1388625
2021-02-01,42.91999816894531,43.970001220703125,41.75,43.41999816894531,42.88776397705078,808205
2021-02-02,44.9900016784668,45.38999938964844,44.29999923706055,44.63999938964844,44.092811584472656,1140773
2021-02-03,45.130001068115234,46.9900016784668,44.86000061035156,46.83000183105469,46.25596618652344,631957
2021-02-04,47.47999954223633,47.47999954223633,45.380001068115234,46.880001068115234,46.305355072021484,691785
2021-02-05,47.7599983215332,48.93000030517578,47.5099983215332,47.95000076293945,47.362239837646484,1105141
2021-02-08,48.65999984741211,50.52000045776367,48.540000915527344,49.9900016784668,49.37723159790039,1139989
2021-02-09,49.5,51.119998931884766,49.029998779296875,49.65999984741211,49.051273345947266,802490
2021-02-10,49.86000061035156,51.09000015258789,49.349998474121094,50.459999084472656,49.841468811035156,1064736
2021-02-11,50.34000015258789,51.029998779296875,48.709999084472656,50.11000061035156,49.49576187133789,902708
2021-02-12,50.0,51.97999954223633,49.83000183105469,51.849998474121094,51.440269470214844,1475926
2021-02-16,53.41999816894531,54.36000061035156,52.630001068115234,53.630001068115234,53.20621109008789,897006
2021-02-17,53.65999984741211,53.7599983215332,51.540000915527344,53.34000015258789,52.91849899291992,836942
2021-02-18,52.84000015258789,53.09000015258789,49.38999938964844,49.5,49.10884475708008,1201024
2021-02-19,49.81999969482422,51.29999923706055,49.54999923706055,50.29999923706055,49.902523040771484,1116182
2021-02-22,50.470001220703125,53.83000183105469,50.470001220703125,52.0099983215332,51.59900665283203,1402282
2021-02-23,52.54999923706055,57.60499954223633,49.77000045776367,57.02000045776367,56.569419860839844,2860523
2021-02-24,56.91999816894531,61.599998474121094,55.90999984741211,60.810001373291016,60.3294677734375,2008948
2021-02-25,59.90999984741211,60.775001525878906,57.86000061035156,58.38999938964844,57.928592681884766,1629210
2021-02-26,57.869998931884766,59.18000030517578,55.220001220703125,57.9900016784668,57.53175735473633,2263350
2021-03-01,59.52000045776367,60.40999984741211,57.91999816894531,59.0,58.53377151489258,1156040
2021-03-02,59.15999984741211,60.66999816894531,58.529998779296875,59.68000030517578,59.20840072631836,1229579
2021-03-03,60.209999084472656,63.02000045776367,60.03499984741211,62.0099983215332,61.51998519897461,1696246
2021-03-04,62.459999084472656,65.62999725341797,61.689998626708984,63.689998626708984,63.186710357666016,1792737
2021-03-05,65.5199966430664,67.41000366210938,62.439998626708984,67.19000244140625,66.6590576171875,1624412
2021-03-08,67.83999633789062,69.3499984741211,65.8499984741211,68.13999938964844,67.60154724121094,1826055
2021-03-09,67.22000122070312,67.80000305175781,64.38999938964844,64.44999694824219,63.94070053100586,1341858
2021-03-10,64.63999938964844,66.0,63.91999816894531,64.5199966430664,64.0101547241211,1260798
2021-03-11,65.37999725341797,67.80000305175781,64.64600372314453,66.20999908447266,65.68679809570312,929596
2021-03-12,66.98999786376953,67.16000366210938,64.55000305175781,65.13999938964844,64.62525177001953,810736
2021-03-15,64.47000122070312,65.83999633789062,63.45000076293945,65.76000213623047,65.2403564453125,1018932
2021-03-16,64.66999816894531,65.0199966430664,63.02000045776367,63.43000030517578,62.928768157958984,947664
2021-03-17,63.16999816894531,64.41999816894531,62.0,63.349998474121094,62.849395751953125,976970
2021-03-18,63.029998779296875,63.75,58.84000015258789,59.720001220703125,59.248085021972656,1313611
2021-03-19,59.529998779296875,62.470001220703125,59.375,61.650001525878906,61.1628303527832,1640762
2021-03-22,61.189998626708984,61.244998931884766,59.08000183105469,60.040000915527344,59.5655517578125,1571577
2021-03-23,58.119998931884766,59.869998931884766,56.810001373291016,57.369998931884766,56.91665267944336,1648143
2021-03-24,59.13999938964844,60.92359924316406,57.599998474121094,57.93000030517578,57.472225189208984,1090686
2021-03-25,56.34000015258789,59.05500030517578,55.2400016784668,58.66999816894531,58.20637893676758,1315805
2021-03-26,60.310001373291016,61.2400016784668,59.209999084472656,60.83000183105469,60.34931182861328,1169798
2021-03-29,60.13999938964844,61.599998474121094,59.0099983215332,60.439998626708984,59.9623908996582,1237758
2021-03-30,60.0,60.84000015258789,59.22999954223633,59.869998931884766,59.39689636230469,545551
2021-03-31,59.79999923706055,60.2599983215332,58.93000030517578,59.38999938964844,58.92068862915039,905698
2021-04-01,59.83000183105469,64.62999725341797,59.83000183105469,64.41999816894531,63.91093826293945,1251995
2021-04-05,63.7599983215332,64.0,61.3650016784668,61.880001068115234,61.391014099121094,1409317
2021-04-06,62.619998931884766,65.18000030517578,62.43000030517578,63.11000061035156,62.61129379272461,1048115
2021-04-07,62.86000061035156,63.58000183105469,61.29999923706055,63.13999938964844,62.641056060791016,825271
2021-04-08,61.959999084472656,62.849998474121094,60.77000045776367,62.54999923706055,62.055721282958984,793970
2021-04-09,62.43000030517578,63.0099983215332,60.970001220703125,61.70000076293945,61.21243667602539,826553
2021-04-12,62.5,63.88999938964844,61.650001525878906,61.91999816894531,61.43069839477539,726041
2021-04-13,61.90999984741211,62.71500015258789,61.34000015258789,61.86000061035156,61.37117004394531,541484
2021-04-14,62.86000061035156,65.62000274658203,62.86000061035156,64.9000015258789,64.38714599609375,1162931
2021-04-15,65.31999969482422,65.33000183105469,63.2400016784668,64.16000366210938,63.65299987792969,754165
2021-04-16,64.47000122070312,64.66500091552734,62.349998474121094,62.56999969482422,62.0755615234375,645430
2021-04-19,62.93000030517578,64.45999908447266,61.970001220703125,62.15999984741211,61.668800354003906,922890
2021-04-20,62.33000183105469,62.33000183105469,58.10499954223633,59.97999954223633,59.50602722167969,1039292
2021-04-21,58.65999984741211,61.7599983215332,58.27000045776367,60.880001068115234,60.39891815185547,817573
2021-04-22,61.54999923706055,61.93000030517578,59.94499969482422,60.77000045776367,60.28978729248047,626057
2021-04-23,62.709999084472656,63.15999984741211,61.400001525878906,62.619998931884766,62.12516403198242,727963
2021-04-26,62.41999816894531,63.73500061035156,62.209999084472656,62.68000030517578,62.1846923828125,907750
2021-04-27,63.439998626708984,64.88999938964844,62.79999923706055,63.630001068115234,63.1271858215332,905767
2021-04-28,64.62000274658203,67.91000366210938,64.55999755859375,67.26000213623047,66.72850036621094,1253003
2021-04-29,68.12000274658203,69.16999816894531,66.5199966430664,67.16999816894531,66.63921356201172,801570
2021-04-30,66.04000091552734,68.37000274658203,65.36000061035156,66.19999694824219,65.6768798828125,788988
2021-05-03,66.98999786376953,67.63860321044922,66.43000030517578,67.22000122070312,66.6888198852539,567327
2021-05-04,67.5,68.3499984741211,65.62999725341797,67.16000366210938,66.6292953491211,900761
2021-05-05,68.29000091552734,70.75,69.38999938964844,70.37000274658203,69.81392669677734,850599
