Date,Open,High,Low,Close,Adj Close,Volume
2021-01-04,42.5,42.63999938964844,41.22999954223633,41.689998626708984,40.59257507324219,5710200
2021-01-05,41.689998626708984,42.43000030517578,41.34000015258789,42.15999984741211,41.050209045410156,4592400
2021-01-06,43.52000045776367,45.41999816894531,43.43000030517578,45.0099983215332,43.8251838684082,8467200
2021-01-07,45.59000015258789,46.040000915527344,45.2400016784668,45.279998779296875,44.08807373046875,5079000
2021-01-08,45.349998474121094,45.459999084472656,44.43000030517578,44.79999923706055,43.62071228027344,3621000
2021-01-11,44.43000030517578,45.56999969482422,44.099998474121094,45.560001373291016,44.3607063293457,4590200
2021-01-12,45.90999984741211,46.66999816894531,45.849998474121094,46.560001373291016,45.33438491821289,4933700
2021-01-13,46.52000045776367,46.84000015258789,46.189998626708984,46.31999969482422,45.100704193115234,4343300
2021-01-14,46.36000061035156,46.84000015258789,45.810001373291016,46.529998779296875,45.305171966552734,3362300
2021-01-15,45.959999084472656,46.130001068115234,45.31999969482422,45.56999969482422,44.37044143676758,4330800
2021-01-19,45.75,46.33000183105469,45.22999954223633,45.81999969482422,44.613861083984375,6427800
2021-01-20,43.720001220703125,44.0,42.2599983215332,42.4900016784668,41.37152099609375,10494500
2021-01-21,42.529998779296875,42.790000915527344,41.70000076293945,42.2599983215332,41.1475715637207,8669700
2021-01-22,41.810001373291016,42.279998779296875,41.470001220703125,41.93000030517578,40.82625961303711,5509000
2021-01-25,41.5,41.70000076293945,41.11000061035156,41.29999923706055,40.21284103393555,8239300
2021-01-26,41.47999954223633,41.66999816894531,40.880001068115234,41.34000015258789,40.25178909301758,5936700
2021-01-27,40.7599983215332,40.84000015258789,39.58000183105469,39.81999969482422,38.77180480957031,8475500
2021-01-28,40.08000183105469,41.060001373291016,40.040000915527344,40.689998626708984,39.618900299072266,7315500
2021-01-29,40.209999084472656,40.599998474121094,39.459999084472656,39.83000183105469,39.07927322387695,7392700
2021-02-01,40.130001068115234,41.06999969482422,40.02000045776367,40.470001220703125,39.70720672607422,7013600
2021-02-02,40.75,41.630001068115234,40.529998779296875,40.849998474121094,40.080039978027344,8285500
2021-02-03,40.720001220703125,41.31999969482422,40.560001373291016,41.060001373291016,40.28608703613281,5403200
2021-02-04,41.290000915527344,42.29999923706055,41.16999816894531,42.22999954223633,41.43403244018555,5019600
2021-02-05,42.529998779296875,42.58000183105469,41.88999938964844,42.029998779296875,41.2378044128418,3505000
2021-02-08,42.150001525878906,42.439998626708984,41.790000915527344,41.95000076293945,41.1593132019043,3988300
2021-02-09,41.849998474121094,42.150001525878906,41.400001525878906,41.959999084472656,41.169124603271484,4202800
2021-02-10,42.11000061035156,42.38999938964844,41.709999084472656,41.7400016784668,40.95327377319336,4574500
2021-02-11,43.0,43.84000015258789,42.029998779296875,42.130001068115234,41.33591842651367,10917500
2021-02-12,41.88999938964844,42.540000915527344,41.58000183105469,41.93000030517578,41.13969039916992,8844800
2021-02-16,42.189998626708984,43.349998474121094,42.11000061035156,42.75,41.94423294067383,8707400
2021-02-17,42.779998779296875,43.29999923706055,42.43000030517578,42.900001525878906,42.091407775878906,4602200
2021-02-18,42.560001373291016,42.79999923706055,41.900001525878906,42.18000030517578,41.384979248046875,3715800
2021-02-19,42.41999816894531,42.88999938964844,42.2400016784668,42.31999969482422,41.522335052490234,5899900
2021-02-22,42.099998474121094,43.97999954223633,42.08000183105469,43.72999954223633,42.90576171875,9732700
2021-02-23,43.97999954223633,44.540000915527344,43.650001525878906,43.83000183105469,43.00387954711914,8004600
2021-02-24,43.970001220703125,44.56999969482422,43.83000183105469,44.2599983215332,43.4257698059082,7416800
2021-02-25,44.61000061035156,44.95000076293945,43.25,43.41999816894531,42.601600646972656,7042100
2021-02-26,43.040000915527344,43.20000076293945,41.97999954223633,42.15999984741211,41.365352630615234,6967300
2021-03-01,42.86000061035156,43.869998931884766,42.689998626708984,43.68000030517578,42.85670852661133,6377000
2021-03-02,43.709999084472656,44.31999969482422,43.58000183105469,43.599998474121094,42.77820587158203,4494600
2021-03-03,43.779998779296875,45.560001373291016,43.779998779296875,44.529998779296875,43.69068145751953,7398000
2021-03-04,44.529998779296875,45.349998474121094,44.040000915527344,44.7599983215332,43.916343688964844,6910300
2021-03-05,45.400001525878906,45.720001220703125,44.400001525878906,45.029998779296875,44.18125534057617,5828700
2021-03-08,45.56999969482422,46.15999984741211,45.150001525878906,45.630001068115234,44.76995086669922,4341700
2021-03-09,45.029998779296875,45.939998626708984,44.349998474121094,44.939998626708984,44.092952728271484,6057800
2021-03-10,45.11000061035156,46.27000045776367,44.900001525878906,45.900001525878906,45.03485870361328,5011900
2021-03-11,45.560001373291016,46.0,45.20000076293945,45.72999954223633,44.868064880371094,3696800
2021-03-12,46.540000915527344,46.900001525878906,46.20000076293945,46.65999984741211,45.78053665161133,4741500
2021-03-15,46.689998626708984,46.779998779296875,46.02000045776367,46.689998626708984,45.809967041015625,3676000
2021-03-16,46.40999984741211,46.630001068115234,45.91999816894531,46.2400016784668,45.36845397949219,3732700
2021-03-17,46.66999816894531,46.81999969482422,45.880001068115234,46.5099983215332,45.63336181640625,4903800
2021-03-18,47.029998779296875,47.7599983215332,46.529998779296875,46.70000076293945,45.81978225708008,6300100
2021-03-19,46.189998626708984,46.709999084472656,45.61000061035156,46.349998474121094,45.476375579833984,14555300
2021-03-22,45.369998931884766,45.79999923706055,44.880001068115234,45.209999084472656,44.35786056518555,6265600
2021-03-23,44.939998626708984,45.34000015258789,44.20000076293945,44.369998931884766,43.53369903564453,3727700
2021-03-24,45.4900016784668,46.040000915527344,45.25,45.25,44.39710998535156,5262300
2021-03-25,45.34000015258789,46.369998931884766,44.70000076293945,46.33000183105469,45.456756591796875,6261700
2021-03-26,46.81999969482422,47.560001373291016,46.7599983215332,47.4900016784668,46.59489059448242,7321300
2021-03-29,46.630001068115234,47.90999984741211,46.459999084472656,47.52000045776367,46.624324798583984,4829200
2021-03-30,47.79999923706055,48.150001525878906,47.5,47.86000061035156,46.95792007446289,4451200
2021-03-31,47.630001068115234,47.880001068115234,47.220001220703125,47.290000915527344,46.398658752441406,4847400
2021-04-01,47.2400016784668,47.52000045776367,46.849998474121094,47.470001220703125,46.57526779174805,4046100
2021-04-05,47.97999954223633,48.5,47.68000030517578,48.130001068115234,47.22283172607422,3655600
2021-04-06,48.040000915527344,48.130001068115234,47.40999984741211,47.779998779296875,46.879425048828125,3120400
2021-04-07,48.029998779296875,48.290000915527344,47.599998474121094,47.84000015258789,46.93829345703125,3351600
2021-04-08,47.630001068115234,48.04999923706055,47.38999938964844,48.0,47.095279693603516,3119400
2021-04-09,48.29999923706055,48.70000076293945,48.16999816894531,48.619998931884766,47.703590393066406,3172400
2021-04-12,48.619998931884766,49.130001068115234,48.529998779296875,49.09000015258789,48.164730072021484,2843600
2021-04-13,48.810001373291016,48.91999816894531,48.2599983215332,48.34000015258789,47.42886734008789,3233100
2021-04-14,48.29999923706055,48.970001220703125,48.09000015258789,48.63999938964844,47.72321319580078,4219000
2021-04-15,48.72999954223633,48.79999923706055,47.95000076293945,48.0099983215332,47.10508728027344,7748100
2021-04-16,47.04999923706055,47.5,45.79999923706055,46.06999969482422,45.201656341552734,9955800
2021-04-19,46.27000045776367,46.93000030517578,46.130001068115234,46.810001373291016,45.927711486816406,6314000
2021-04-20,46.63999938964844,47.209999084472656,46.279998779296875,46.58000183105469,45.70204544067383,7287800
2021-04-21,46.310001373291016,47.40999984741211,46.189998626708984,47.189998626708984,46.30054473876953,4994400
2021-04-22,46.869998931884766,47.22999954223633,46.380001068115234,46.54999923706055,45.672607421875,5367400
2021-04-23,46.54999923706055,47.88999938964844,46.25,47.599998474121094,46.70281982421875,4502700
2021-04-26,47.84000015258789,48.540000915527344,47.75,48.11000061035156,47.20320510864258,5555900
2021-04-27,47.869998931884766,48.65999984741211,47.58000183105469,48.54999923706055,47.94384002685547,5566600
2021-04-28,48.61000061035156,49.2400016784668,48.61000061035156,49.18000030517578,48.565975189208984,5937900
2021-04-29,49.5,50.2599983215332,49.43000030517578,50.08000183105469,49.45473861694336,6958400
2021-04-30,49.970001220703125,50.25,49.709999084472656,49.880001068115234,49.25723648071289,6879700
2021-05-03,50.25,50.45000076293945,49.70000076293945,50.22999954223633,49.60286331176758,3896200
2021-05-04,50.130001068115234,50.650001525878906,49.9900016784668,50.4900016784668,49.859619140625,6153800
2021-05-05,50.61000061035156,51.59000015258789,50.13999938964844,51.45000076293945,50.80763626098633,4198000
2021-05-06,51.61000061035156,51.93000030517578,51.34000015258789,51.88999938964844,51.24213790893555,4923200
2021-05-07,51.16999816894531,51.95000076293945,50.59000015258789,51.81999969482422,51.17301559448242,4638900
2021-05-10,52.189998626708984,52.81999969482422,52.0,52.27000045776367,51.61739730834961,4710300
2021-05-11,51.869998931884766,52.630001068115234,51.349998474121094,51.58000183105469,50.936012268066406,6502200
2021-05-12,52.130001068115234,52.34000015258789,50.869998931884766,51.029998779296875,50.39287567138672,4204100
2021-05-13,50.7599983215332,52.0099983215332,50.619998931884766,51.689998626708984,51.04463577270508,4724100
2021-05-14,51.97999954223633,52.290000915527344,51.63999938964844,51.779998779296875,51.133514404296875,4497100
2021-05-17,51.79999923706055,52.290000915527344,51.43000030517578,52.09000015258789,51.43964385986328,3919900
2021-05-18,52.040000915527344,52.310001373291016,50.72999954223633,50.75,50.116371154785156,5464000
2021-05-19,50.209999084472656,50.88999938964844,49.810001373291016,50.86000061035156,50.224998474121094,4990300
2021-05-20,50.849998474121094,50.9900016784668,50.40999984741211,50.61000061035156,49.97812271118164,2854500
2021-05-21,50.79999923706055,51.7599983215332,50.720001220703125,51.560001373291016,50.916263580322266,3669100
2021-05-24,51.61000061035156,51.86000061035156,51.470001220703125,51.7400016784668,51.094017028808594,2663700
2021-05-25,51.77000045776367,52.25,51.0,51.119998931884766,50.48175048828125,3035100
